Exp ID / Name,Status,Purpose,Input,Target,Model / Change,Losses,Key Params,Dataset / Split,Metrics,Main Finding,Failure Mode,Keep?,Source
exp307 / renew_dpt_only (radial),PASSED except exp390 viz crash noted separately,Renew DPT-only ablation,binaural spectrogram; predicted SH/sound-field bottleneck,ERP depth + FOA/SH/energy auxiliary,renew_dpt_only (radial),Depth + λ_sh + λ_energy + λ_kl_energy depending config,"lr=1e-4, bs=32, best_ep=6, FOA_L1=0.0275",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2540, AbsRel=0.4414, δ1=0.4761, Log10=0.1600, MAE=0.8010, FOA_COS=0.9981, FOA_DIR=0.9956",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
exp308 / renew_dpt_only (radial no-KL),PASSED except exp390 viz crash noted separately,Renew DPT-only ablation,binaural spectrogram; predicted SH/sound-field bottleneck,ERP depth + FOA/SH/energy auxiliary,renew_dpt_only (radial no-KL),Depth + λ_sh + λ_energy + λ_kl_energy depending config,"lr=1e-4, bs=32, best_ep=8, FOA_L1=0.0279",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2353, AbsRel=0.4501, δ1=0.4873, Log10=0.1568, MAE=0.7895, FOA_COS=0.9984, FOA_DIR=0.9960",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
exp390 / n9_0424 (A),PASSED except exp390 viz crash noted separately,N9_0424 implicit sound-field projection fusion,binaural spectrogram; predicted rep_gt proxy,ERP depth + FOA/SH/energy auxiliary,n9_0424 (A),Depth + weighted_rep_loss + optional projection energy loss,"lr=1e-4, bs=8, best_ep=12, FOA_L1=0.0644",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2274, AbsRel=0.4739, δ1=0.4795, Log10=0.1597, MAE=0.7939, FOA_COS=-0.0755, FOA_DIR=0.0130",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
exp391 / n9_0424 (A),PASSED except exp390 viz crash noted separately,N9_0424 implicit sound-field projection fusion,binaural spectrogram; predicted rep_gt proxy,ERP depth + FOA/SH/energy auxiliary,n9_0424 (A),Depth + weighted_rep_loss + optional projection energy loss,"lr=5e-5, bs=32, best_ep=8, FOA_L1=0.1521",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2349, AbsRel=0.4474, δ1=0.4835, Log10=0.1569, MAE=0.7872, FOA_COS=-0.3093, FOA_DIR=-0.0165",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
"exp392 / n9_0424 (B, lsh0.05)",PASSED except exp390 viz crash noted separately,N9_0424 implicit sound-field projection fusion,binaural spectrogram; predicted rep_gt proxy,ERP depth + FOA/SH/energy auxiliary,"n9_0424 (B, lsh0.05)",Depth + weighted_rep_loss + optional projection energy loss,"lr=1e-4, bs=64, best_ep=16, FOA_L1=0.0110",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2198, AbsRel=0.4685, δ1=0.4976, Log10=0.1554, MAE=0.7833, FOA_COS=0.2824, FOA_DIR=0.1023",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
"exp396 / n9_0424 (C, lsh0.05)",PASSED except exp390 viz crash noted separately,N9_0424 implicit sound-field projection fusion,binaural spectrogram; predicted rep_gt proxy,ERP depth + FOA/SH/energy auxiliary,"n9_0424 (C, lsh0.05)",Depth + weighted_rep_loss + optional projection energy loss,"lr=1e-4, bs=64, best_ep=20, FOA_L1=0.0123",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2379, AbsRel=0.4646, δ1=0.4972, Log10=0.1575, MAE=0.7937, FOA_COS=0.4817, FOA_DIR=0.1158",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
"exp397 / n9_0424 (C, lsh0.1)",PASSED except exp390 viz crash noted separately,N9_0424 implicit sound-field projection fusion,binaural spectrogram; predicted rep_gt proxy,ERP depth + FOA/SH/energy auxiliary,"n9_0424 (C, lsh0.1)",Depth + weighted_rep_loss + optional projection energy loss,"lr=1e-4, bs=64, best_ep=12, FOA_L1=0.0204",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2489, AbsRel=0.4859, δ1=0.4765, Log10=0.1629, MAE=0.8102, FOA_COS=0.2982, FOA_DIR=-0.0081",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
"exp398 / n9_0424 (C, lsh0.05)",PASSED except exp390 viz crash noted separately,N9_0424 implicit sound-field projection fusion,binaural spectrogram; predicted rep_gt proxy,ERP depth + FOA/SH/energy auxiliary,"n9_0424 (C, lsh0.05)",Depth + weighted_rep_loss + optional projection energy loss,"lr=5e-5, bs=64, best_ep=12, FOA_L1=0.0171",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2228, AbsRel=0.5135, δ1=0.4861, Log10=0.1618, MAE=0.8058, FOA_COS=0.2313, FOA_DIR=-0.0063",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
"exp399 / n9_0424 (C, lsh0.05)",PASSED except exp390 viz crash noted separately,N9_0424 implicit sound-field projection fusion,binaural spectrogram; predicted rep_gt proxy,ERP depth + FOA/SH/energy auxiliary,"n9_0424 (C, lsh0.05)",Depth + weighted_rep_loss + optional projection energy loss,"lr=3e-4, bs=64, best_ep=20, FOA_L1=0.0085",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2331, AbsRel=0.5075, δ1=0.4822, Log10=0.1614, MAE=0.8074, FOA_COS=0.4705, FOA_DIR=0.1256",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
"exp400 / n9_0424 (C, lsh0.05)",PASSED except exp390 viz crash noted separately,N9_0424 implicit sound-field projection fusion,binaural spectrogram; predicted rep_gt proxy,ERP depth + FOA/SH/energy auxiliary,"n9_0424 (C, lsh0.05)",Depth + weighted_rep_loss + optional projection energy loss,"lr=1e-4, bs=128, best_ep=20, FOA_L1=0.0104",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2413, AbsRel=0.4711, δ1=0.4831, Log10=0.1601, MAE=0.7994, FOA_COS=0.2033, FOA_DIR=-0.0007",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
"exp401 / n9_0424 (C, lsh0.05)",PASSED except exp390 viz crash noted separately,N9_0424 implicit sound-field projection fusion,binaural spectrogram; predicted rep_gt proxy,ERP depth + FOA/SH/energy auxiliary,"n9_0424 (C, lsh0.05)",Depth + weighted_rep_loss + optional projection energy loss,"lr=1e-4, bs=32, best_ep=20, FOA_L1=0.0101",renew_test or n4/ambisonic cache family 7027059baf06 per report_f/g,"RMSE=1.2606, AbsRel=0.4350, δ1=0.4984, Log10=0.1591, MAE=0.8000, FOA_COS=0.3621, FOA_DIR=0.0187",Report_f: renew v2 fixed FOA quality; radial parameterization hurts RMSE; n9_0424 FOA head weak/bug-audited.,exp390 visualization KeyboardInterrupt after metrics; older FOA eval bug possible for high FOA_L1 rows,KEEP,supplemental_reports
"exp400 / n4_0425 λ=0 (no sparsity, ceiling)",PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,"UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0 (no sparsity, ceiling)",Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0.00, lr=1e-4, bs=64, FOA_L1=0.0010",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2230, AbsRel=0.4649, δ1=0.5006, δ2=0.7140, δ3=0.8321, Log10=0.1557, MAE=0.7851, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp401 / n4_0425 λ=0.01,PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.01,Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0.01, lr=1e-4, bs=64, FOA_L1=0.0011",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2013, AbsRel=0.4568, δ1=0.4985, δ2=0.7149, δ3=0.8329, Log10=0.1551, MAE=0.7825, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp402 / n4_0425 λ=0.05 (best ABS),PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.05 (best ABS),Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0.05, lr=1e-4, bs=64, FOA_L1=0.0014",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2225, AbsRel=0.4235, δ1=0.4966, δ2=0.7137, δ3=0.8317, Log10=0.1552, MAE=0.7836, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp403 / n4_0425 λ=0.1 (config default),PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.1 (config default),Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0.10, lr=1e-4, bs=64, FOA_L1=0.0015",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2041, AbsRel=0.4561, δ1=0.4993, δ2=0.7136, δ3=0.8324, Log10=0.1555, MAE=0.7847, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp404 / n4_0425 λ=0.5 (strong sparsity),PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.5 (strong sparsity),Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0.50, lr=1e-4, bs=64, FOA_L1=0.0013",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2219, AbsRel=0.4402, δ1=0.4897, δ2=0.7081, δ3=0.8298, Log10=0.1565, MAE=0.7895, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp405 / n4_0425 λ=0.05 lr=5e-4,PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.05 lr=5e-4,Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0.05, lr=5e-4, bs=64, FOA_L1=0.0038",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2032, AbsRel=0.4516, δ1=0.5040, δ2=0.7149, δ3=0.8322, Log10=0.1558, MAE=0.7852, FOA_COS=0.9996, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp406 / n4_0425 λ=0.05 lr=3e-4,PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.05 lr=3e-4,Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0.05, lr=3e-4, bs=64, FOA_L1=0.0024",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2195, AbsRel=0.4405, δ1=0.4956, δ2=0.7104, δ3=0.8298, Log10=0.1572, MAE=0.7920, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp407 / n4_0425 λ=0.05 lr=1e-3,PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.05 lr=1e-3,Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0.05, lr=1e-3, bs=64, FOA_L1=0.0082",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2666, AbsRel=0.5211, δ1=0.4514, δ2=0.6736, δ3=0.8053, Log10=0.1701, MAE=0.8431, FOA_COS=0.9970, FOA_DIR=0.9930",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp408 / n4_0425 λ=0.05 lr=5e-5,PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.05 lr=5e-5,Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0.05, lr=5e-5, bs=64, FOA_L1=0.0012",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2346, AbsRel=0.4658, δ1=0.4878, δ2=0.7068, δ3=0.8284, Log10=0.1582, MAE=0.7951, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp409 / n4_0425 λ=0.05 lr=1e-5,PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); λ=0.05 lr=1e-5,Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0.05, lr=1e-5, bs=64, FOA_L1=0.0010",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2517, AbsRel=0.4272, δ1=0.4814, δ2=0.7019, δ3=0.8242, Log10=0.1605, MAE=0.8049, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp410 / n4_0425 drop bin 0 (bs128),PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); drop bin 0 (bs128),Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0, lr=1e-4, bs=128, FOA_L1=0.0085",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2527, AbsRel=0.4605, δ1=0.5039, δ2=0.7164, δ3=0.8332, Log10=0.1574, MAE=0.7919, FOA_COS=0.4736, FOA_DIR=0.4444",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp410 / n4_0425 drop bin 0 (bs64),PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); drop bin 0 (bs64),Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0, lr=1e-4, bs=64, FOA_L1=0.0085",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2390, AbsRel=0.4607, δ1=0.4987, δ2=0.7117, δ3=0.8302, Log10=0.1577, MAE=0.7929, FOA_COS=0.4736, FOA_DIR=0.4444",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp411 / n4_0425 drop bin 1 (best δ1),PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); drop bin 1 (best δ1),Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0, lr=1e-4, bs=64, FOA_L1=0.0000",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2179, AbsRel=0.4490, δ1=0.5075, δ2=0.7187, δ3=0.8345, Log10=0.1542, MAE=0.7773, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp412 / n4_0425 drop bin 2,PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); drop bin 2,Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0, lr=1e-4, bs=64, FOA_L1=0.0000",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2419, AbsRel=0.4580, δ1=0.4983, δ2=0.7106, δ3=0.8311, Log10=0.1574, MAE=0.7916, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp413 / n4_0425 drop bin 3,PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); drop bin 3,Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0, lr=1e-4, bs=64, FOA_L1=0.0000",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2430, AbsRel=0.4634, δ1=0.4984, δ2=0.7108, δ3=0.8290, Log10=0.1577, MAE=0.7929, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp414 / n4_0425 drop bin 4,PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); drop bin 4,Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0, lr=1e-4, bs=64, FOA_L1=0.0000",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2250, AbsRel=0.4438, δ1=0.4989, δ2=0.7128, δ3=0.8312, Log10=0.1554, MAE=0.7843, FOA_COS=0.9997, FOA_DIR=0.9937",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp418 / n4_0425 binaural-only floor (gate=0),PASSED,N4 oracle bin-gated FOA conditioning,binaural spectrogram + oracle per-bin FOA rep_gt,ERP radial depth + optional rep/gate diagnostics,UNet bottleneck ⊕ MLP(g⊙rep_gt); binaural-only floor (gate=0),Depth + λ_sparsity*gate.mean; λ_sh mostly 0 in config,"λ_sp=0, lr=1e-4, bs=64, FOA_L1=0.0085",n4_test; ambisonic cache family 7027059baf06; 3192 samples / 9 scenes,"RMSE=1.2902, AbsRel=0.4688, δ1=0.4896, δ2=0.7035, δ3=0.8254, Log10=0.1604, MAE=0.8059, FOA_COS=0.4736, FOA_DIR=0.4444",Oracle FOA helps at most marginally by RMSE vs same-cache baselines; drop-bin analysis shows gauge/equilibrium issues; exp411 best δ1.,exp416 missing/no metrics; exp415/417/419 absent from report_g,KEEP,supplemental_reports
exp700_eda_input_lr5e4_bs32,PLANNED / NOT REPORTED,echodiffusion_ambi,UNKNOWN,ERP depth,config=echodiffusion_ambi; model.name=UNKNOWN,BerHu + SILog depth unless noted,script=scripts/echodiff_ambi_bulk.sh; lr=0.0005; bs_or_arg4=32; extra=--foa-mode input --rep-K 8 --lambda-sparsity 0.05 --lambda-sh 0.0,UNKNOWN,NOT REPORTED,Script/config-defined experiment; no metric in provided docs.,UNKNOWN / not completed in provided snippets,KEEP as planned/unreported,scripts_planned
exp701_eda_input_lr1e4_bs32,PLANNED / NOT REPORTED,echodiffusion_ambi,UNKNOWN,ERP depth,config=echodiffusion_ambi; model.name=UNKNOWN,BerHu + SILog depth unless noted,script=scripts/echodiff_ambi_bulk.sh; lr=0.0001; bs_or_arg4=32; extra=--foa-mode input --rep-K 8 --lambda-sparsity 0.05 --lambda-sh 0.0,UNKNOWN,NOT REPORTED,Script/config-defined experiment; no metric in provided docs.,UNKNOWN / not completed in provided snippets,KEEP as planned/unreported,scripts_planned
exp702_eda_input_lr5e5_bs32,PLANNED / NOT REPORTED,echodiffusion_ambi,UNKNOWN,ERP depth,config=echodiffusion_ambi; model.name=UNKNOWN,BerHu + SILog depth unless noted,script=scripts/echodiff_ambi_bulk.sh; lr=0.00005; bs_or_arg4=32; extra=--foa-mode input --rep-K 8 --lambda-sparsity 0.05 --lambda-sh 0.0,UNKNOWN,NOT REPORTED,Script/config-defined experiment; no metric in provided docs.,UNKNOWN / not completed in provided snippets,KEEP as planned/unreported,scripts_planned
exp703_eda_input_lr1e3_bs32,PLANNED / NOT REPORTED,echodiffusion_ambi,UNKNOWN,ERP depth,config=echodiffusion_ambi; model.name=UNKNOWN,BerHu + SILog depth unless noted,script=scripts/echodiff_ambi_bulk.sh; lr=0.001; bs_or_arg4=32; extra=--foa-mode input --rep-K 8 --lambda-sparsity 0.05 --lambda-sh 0.0,UNKNOWN,NOT REPORTED,Script/config-defined experiment; no metric in provided docs.,UNKNOWN / not completed in provided snippets,KEEP as planned/unreported,scripts_planned
exp704_eda_cond_lr5e4_bs32,PLANNED / NOT REPORTED,echodiffusion_ambi,UNKNOWN,ERP depth,config=echodiffusion_ambi; model.name=UNKNOWN,BerHu + SILog depth unless noted,script=scripts/echodiff_ambi_bulk.sh; lr=0.0005; bs_or_arg4=32; extra=--foa-mode condition --rep-K 8 --lambda-sparsity 0.05 --lambda-sh 0.0,UNKNOWN,NOT REPORTED,Script/config-defined experiment; no metric in provided docs.,UNKNOWN / not completed in provided snippets,KEEP as planned/unreported,scripts_planned
exp705_eda_cond_lr1e4_bs32,PLANNED / NOT REPORTED,echodiffusion_ambi,UNKNOWN,ERP depth,config=echodiffusion_ambi; model.name=UNKNOWN,BerHu + SILog depth unless noted,script=scripts/echodiff_ambi_bulk.sh; lr=0.0001; bs_or_arg4=32; extra=--foa-mode condition --rep-K 8 --lambda-sparsity 0.05 --lambda-sh 0.0,UNKNOWN,NOT REPORTED,Script/config-defined experiment; no metric in provided docs.,UNKNOWN / not completed in provided snippets,KEEP as planned/unreported,scripts_planned
exp706_eda_cond_lr5e5_bs32,PLANNED / NOT REPORTED,echodiffusion_ambi,UNKNOWN,ERP depth,config=echodiffusion_ambi; model.name=UNKNOWN,BerHu + SILog depth unless noted,script=scripts/echodiff_ambi_bulk.sh; lr=0.00005; bs_or_arg4=32; extra=--foa-mode condition --rep-K 8 --lambda-sparsity 0.05 --lambda-sh 0.0,UNKNOWN,NOT REPORTED,Script/config-defined experiment; no metric in provided docs.,UNKNOWN / not completed in provided snippets,KEEP as planned/unreported,scripts_planned
exp707_eda_cond_lr1e3_bs32,PLANNED / NOT REPORTED,echodiffusion_ambi,UNKNOWN,ERP depth,config=echodiffusion_ambi; model.name=UNKNOWN,BerHu + SILog depth unless noted,script=scripts/echodiff_ambi_bulk.sh; lr=0.001; bs_or_arg4=32; extra=--foa-mode condition --rep-K 8 --lambda-sparsity 0.05 --lambda-sh 0.0,UNKNOWN,NOT REPORTED,Script/config-defined experiment; no metric in provided docs.,UNKNOWN / not completed in provided snippets,KEEP as planned/unreported,scripts_planned
exp244_n1_pvit_trms_film_lr1e4,PLANNED / NOT REPORTED,Temporal RMS FiLM,binaural spec + temporal FOA RMS descriptor for FiLM,ERP depth,config=pvit_n1_temap_rms_film; model.name=UNKNOWN,Depth + λ_sh aux,script=scripts/n1_bulk.sh; lr=0.0001; bs_or_arg4=0.1; extra=,UNKNOWN,NOT REPORTED,Script/config-defined experiment; no metric in provided docs.,UNKNOWN / not completed in provided snippets,KEEP as planned/unreported,scripts_planned
