run_id,model_name,role,era,config_path,log_path,checkpoint_path,result_path,qualitative_path,git_commit,status,notes
exp130,,unknown,pre-radial,,logs/summary_train/exp130_foa0415v1_lr1e3_lsh0.1.log;logs/summary_test/exp130_foa0415v1_lr1e3_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp130_foa0415v1_lr1e3_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp131,,unknown,pre-radial,,logs/summary_train/exp131_foa0415v1_lr1e3_lsh0.3.log;logs/summary_test/exp131_foa0415v1_lr1e3_lsh0.3.log,,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp131_foa0415v1_lr1e3_lsh0.3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp132,,unknown,pre-radial,,logs/summary_train/exp132_foa0415v1_lr5e4_lsh0.1.log;logs/summary_test/exp132_foa0415v1_lr5e4_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp132_foa0415v1_lr5e4_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp133,,unknown,pre-radial,,logs/summary_train/exp133_foa0415v1_lr5e4_lsh0.5.log;logs/summary_test/exp133_foa0415v1_lr5e4_lsh0.5.log,,results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp133_foa0415v1_lr5e4_lsh0.5,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp134,,unknown,pre-radial,,logs/summary_train/exp134_foa0415v1_lr1e4_lsh0.1.log;logs/summary_test/exp134_foa0415v1_lr1e4_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.0001_AdamW_exp134_foa0415v1_lr1e4_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp135,,unknown,pre-radial,,logs/summary_train/exp135_foa0415v2_lr1e3_lsh0.1.log;logs/summary_test/exp135_foa0415v2_lr1e3_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp135_foa0415v2_lr1e3_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp136,,unknown,pre-radial,,logs/summary_train/exp136_foa0415v2_lr1e3_lsh0.3.log,,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp136_foa0415v2_lr1e3_lsh0.3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp137,,unknown,pre-radial,,logs/summary_train/exp137_foa0415v2_lr5e4_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp137_foa0415v2_lr5e4_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp138,,unknown,pre-radial,,logs/summary_train/exp138_foa0415v2_lr5e4_lsh0.5.log,,results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp138_foa0415v2_lr5e4_lsh0.5,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp139,,unknown,pre-radial,,logs/summary_train/exp139_foa0415v2_lr1e4_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.0001_AdamW_exp139_foa0415v2_lr1e4_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp140,,unknown,pre-radial,,logs/summary_train/exp140_foa0415v3_lr1e3_lsh0.1.log;logs/summary_test/exp140_foa0415v3_lr1e3_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp140_foa0415v3_lr1e3_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp141,,unknown,pre-radial,,logs/summary_train/exp141_foa0415v3_lr1e3_lsh0.3.log,,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp141_foa0415v3_lr1e3_lsh0.3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp142,,unknown,pre-radial,,logs/summary_train/exp142_foa0415v3_lr5e4_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp142_foa0415v3_lr5e4_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp143,,unknown,pre-radial,,logs/summary_train/exp143_foa0415v3_lr5e4_lsh0.5.log,,results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp143_foa0415v3_lr5e4_lsh0.5,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp144,,unknown,pre-radial,,logs/summary_train/exp144_foa0415v3_lr1e4_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.0001_AdamW_exp144_foa0415v3_lr1e4_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp145,,unknown,pre-radial,,logs/summary_train/exp145_foa0415v4_lr1e3_lsh0.1.log;logs/summary_test/exp145_foa0415v4_lr1e3_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp145_foa0415v4_lr1e3_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp146,,unknown,pre-radial,,logs/summary_train/exp146_foa0415v4_lr1e3_lsh0.3.log,,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp146_foa0415v4_lr1e3_lsh0.3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp147,,unknown,pre-radial,,logs/summary_train/exp147_foa0415v4_lr5e4_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp147_foa0415v4_lr5e4_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp148,,unknown,pre-radial,,logs/summary_train/exp148_foa0415v4_lr5e4_lsh0.5.log,,results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp148_foa0415v4_lr5e4_lsh0.5,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp149,,unknown,pre-radial,,logs/summary_train/exp149_foa0415v4_lr1e4_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.0001_AdamW_exp149_foa0415v4_lr1e4_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp150,,unknown,pre-radial,,logs/summary_train/exp150_foa0415v5_lr1e3_lsh0.1.log;logs/summary_test/exp150_foa0415v5_lr1e3_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp150_foa0415v5_lr1e3_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp151,,unknown,pre-radial,,logs/summary_train/exp151_foa0415v5_lr1e3_lsh0.3.log,,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp151_foa0415v5_lr1e3_lsh0.3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp152,,unknown,pre-radial,,logs/summary_train/exp152_foa0415v5_lr5e4_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp152_foa0415v5_lr5e4_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp153,,unknown,pre-radial,,logs/summary_train/exp153_foa0415v5_lr5e4_lsh0.5.log,,results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp153_foa0415v5_lr5e4_lsh0.5,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp154,,unknown,pre-radial,,logs/summary_train/exp154_foa0415v5_lr1e4_lsh0.1.log,,results/unet_256_soundspaces_BS32_Lr0.0001_AdamW_exp154_foa0415v5_lr1e4_lsh0.1,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp224,,unknown,pre-radial,,logs/n3_train/exp224_n3mssh_sh9_lr1e3_lsh0.3.log;logs/n3_test/exp224_n3mssh_sh9_lr1e3_lsh0.3_test.log,checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp224_n3mssh_sh9_lr1e3_lsh0.3,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp224_n3mssh_sh9_lr1e3_lsh0.3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp393,,unknown,pre-radial,,logs/renew_train/exp393_n9B_lr1e4_lsh01.log,checkpoints/n9_0424_soundspaces_BS64_Lr0.0001_AdamW_exp393_n9B_lr1e4_lsh01,results/n9_0424_soundspaces_BS64_Lr0.0001_AdamW_exp393_n9B_lr1e4_lsh01,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp710,,unknown,pre-radial,,logs/echodiff_ambi_cide_train/exp710_eda_cide_input_lr5e4_bs32.log;logs/echodiff_ambi_cide_test/exp710_eda_cide_input_lr5e4_bs32_test.log,checkpoints/echodiffusion_ambi_soundspaces_BS32_Lr0.0005_AdamW_exp710_eda_cide_input_lr5e4_bs32;checkpoints/echodiffusion_ambi_soundspaces_BS64_Lr0.0005_AdamW_exp710_eda_cide_input_lr5e4_bs64,results/echodiffusion_ambi_soundspaces_BS32_Lr0.0005_AdamW_exp710_eda_cide_input_lr5e4_bs32;results/echodiffusion_ambi_soundspaces_BS64_Lr0.0005_AdamW_exp710_eda_cide_input_lr5e4_bs64,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp900,,unknown,pre-radial,,,,results/echorange_soundspaces_BS64_Lr0.0001_AdamW_exp900_echorange_scalar_lr1e4_bs64,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp901,,unknown,pre-radial,,,,results/echorange_soundspaces_BS16_Lr0.0001_AdamW_exp901_echorange_4log_d10_lr1e4_bs16;results/echorange_soundspaces_BS64_Lr0.0001_AdamW_exp901_echorange_4log_d10_lr1e4_bs64;results/echorange_soundspaces_BS64_Lr0.0001_AdamW_exp901_echorange_64log_lr1e4_bs64,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp902,,unknown,pre-radial,,,,results/echorange_soundspaces_BS16_Lr0.0001_AdamW_exp902_echorange_8log_d10_lr1e4_bs16;results/echorange_soundspaces_BS64_Lr0.0001_AdamW_exp902_echorange_48log_lr1e4_bs64;results/echorange_soundspaces_BS64_Lr0.0001_AdamW_exp902_echorange_8log_d10_lr1e4_bs64,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp903,,unknown,pre-radial,,,,results/echorange_soundspaces_BS16_Lr0.0001_AdamW_exp903_echorange_16log_d10_lr1e4_bs16;results/echorange_soundspaces_BS64_Lr0.0001_AdamW_exp903_echorange_16log_d10_lr1e4_bs64;results/echorange_soundspaces_BS64_Lr0.0001_AdamW_exp903_echorange_64log_median_lr1e4_bs64,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp904,,unknown,pre-radial,,,,results/echorange_soundspaces_BS16_Lr0.0001_AdamW_exp904_echorange_32log_d10_lr1e4_bs16;results/echorange_soundspaces_BS64_Lr0.0001_AdamW_exp904_echorange_32log_d10_lr1e4_bs64,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp905,,unknown,pre-radial,,,,results/echorange_soundspaces_BS16_Lr0.0001_AdamW_exp905_echorange_32log_d10_sig30_lr1e4_bs16;results/echorange_soundspaces_BS64_Lr0.0001_AdamW_exp905_echorange_32log_d10_sig30_lr1e4_bs64,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp906,,unknown,pre-radial,,,,results/echorange_soundspaces_BS16_Lr0.0001_AdamW_exp906_echorange_32log_d10_coslat_farmask_lr1e4_bs16;results/echorange_soundspaces_BS64_Lr0.0001_AdamW_exp906_echorange_32log_d10_coslat_farmask_lr1e4_bs64,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp907,,unknown,pre-radial,,,,results/echorange_soundspaces_BS32_Lr0.0001_AdamW_exp907_echorange_32log_d10_coslat_farmask_lr1e4_bs32,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp908,,unknown,pre-radial,,,,results/echorange_soundspaces_BS32_Lr0.0001_AdamW_exp908_echorange_32log_d10_coslat_lr1e4_bs32,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp909,,unknown,pre-radial,,,,results/echorange_soundspaces_BS32_Lr0.0001_AdamW_exp909_echorange_32log_d10_farmask_lr1e4_bs32,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp910,,unknown,pre-radial,,,,results/echorange_soundspaces_BS32_Lr0.0001_AdamW_exp910_echorange_32log_d10_median_full_lr1e4_bs32,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp911,,unknown,pre-radial,,,,results/echorange_soundspaces_BS32_Lr0.0001_AdamW_exp911_echorange_scalar_lr1e4_bs32,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp912,,unknown,pre-radial,,,,results/echodiffusion_soundspaces_BS32_Lr0.0001_AdamW_exp912_echodiffusion_lr1e4_bs32,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp913,,unknown,pre-radial,,,,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp913_echorange_haz32log_d10_full_lr1e4_bs48,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp914,,unknown,pre-radial,,,,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp914_echorange_haz32log_d10_nofree_lr1e4_bs48,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp915,,unknown,pre-radial,,,,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp915_echorange_haz32log_d10_nohit_lr1e4_bs48,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp916,,unknown,pre-radial,,,,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp916_echorange_haz32log_d10_depthonly_lr1e4_bs48,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp917,,unknown,pre-radial,,logs/n9_0427_test/exp917_echorange_haz32log_d10_strong_lr1e4_bs48_r2_test.log;logs/n9_0427_train/exp917_echorange_haz32log_d10_strong_lr1e4_bs48_r2.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp917_echorange_haz32log_d10_strong_lr1e4_bs48_r2,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp917_echorange_haz32log_d10_strong_lr1e4_bs48;results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp917_echorange_haz32log_d10_strong_lr1e4_bs48_r2,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp919,,unknown,pre-radial,,,,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp919_echorange_32log_d10_lnll0.3_lr1e4_bs48,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp920,,unknown,pre-radial,,,,results/echodiffusion_soundspaces_BS48_Lr0.0001_AdamW_exp920_echodiff_lr1e4_bs48_seed2,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp930,,unknown,radial,,logs/n9_0427_test/exp930_haz_R4_00_rawhit_repro_lr1e4_bs48_r2_test.log;logs/n9_0427_train/exp930_haz_R4_00_rawhit_repro_lr1e4_bs48_r2.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp930_haz_R4_00_rawhit_repro_lr1e4_bs48_r2,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp930_haz_R4_00_rawhit_repro_lr1e4_bs48_r2,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp931,,unknown,radial,,logs/n9_0427_test/exp931_haz_R4_01_eventnll_free_lr1e4_bs48_r2_test.log;logs/n9_0427_train/exp931_haz_R4_01_eventnll_free_lr1e4_bs48_r2.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp931_haz_R4_01_eventnll_free_lr1e4_bs48_r2,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp931_haz_R4_01_eventnll_free_lr1e4_bs48_r2,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp932,,unknown,radial,,logs/n9_0427_test/exp932_haz_R4_02_eventnll_only_lr1e4_bs48_r2_test.log;logs/n9_0427_train/exp932_haz_R4_02_eventnll_only_lr1e4_bs48_r2.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp932_haz_R4_02_eventnll_only_lr1e4_bs48_r2,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp932_haz_R4_02_eventnll_only_lr1e4_bs48_r2,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp933,,unknown,radial,,logs/n9_0427_test/exp933_haz_R4_03_survival_lr1e4_bs48_r2_test.log;logs/n9_0427_train/exp933_haz_R4_03_survival_lr1e4_bs48_r2.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp933_haz_R4_03_survival_lr1e4_bs48_r2,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp933_haz_R4_03_survival_lr1e4_bs48_r2,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp934,,unknown,radial,,logs/n9_0427_test/exp934_haz_R4_04_softhit_t075_lr1e4_bs48_r2_test.log;logs/n9_0427_train/exp934_haz_R4_04_softhit_t075_lr1e4_bs48_r2.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp934_haz_R4_04_softhit_t075_lr1e4_bs48_r2,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp934_haz_R4_04_softhit_t075_lr1e4_bs48_r2,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp936,,unknown,pre-radial,,logs/n9_0427_test/exp936_R5A_sq_q050_t005_l025_bs48_r3_test.log;logs/n9_0427_test/exp936_R5A_sq_q050_t005_l025_bs48_r3_test_delta1.log;logs/n9_0427_train/exp936_R5A_sq_q050_t005_l025_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp936_R5A_sq_q050_t005_l025_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp936_R5A_sq_q050_t005_l025_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp937,,unknown,pre-radial,,logs/n9_0427_test/exp937_R5A_sq_q045_t005_l025_bs48_r3_test.log;logs/n9_0427_test/exp937_R5A_sq_q045_t005_l025_bs48_r3_test_absrel.log;logs/n9_0427_test/exp937_R5A_sq_q045_t005_l025_bs48_r3_test_delta1.log;logs/n9_0427_train/exp937_R5A_sq_q045_t005_l025_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp937_R5A_sq_q045_t005_l025_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp937_R5A_sq_q045_t005_l025_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp938,,unknown,pre-radial,,logs/n9_0427_test/exp938_R5A_sq_q055_t005_l025_bs48_r3_test.log;logs/n9_0427_test/exp938_R5A_sq_q055_t005_l025_bs48_r3_test_delta1.log;logs/n9_0427_train/exp938_R5A_sq_q055_t005_l025_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp938_R5A_sq_q055_t005_l025_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp938_R5A_sq_q055_t005_l025_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp939,,unknown,pre-radial,,logs/n9_0427_test/exp939_R5A_sq_q050_t003_l025_bs48_r3_test.log;logs/n9_0427_test/exp939_R5A_sq_q050_t003_l025_bs48_r3_test_rmse.log;logs/n9_0427_test/exp939_R5A_sq_q050_t003_l025_bs48_r3_test_delta1.log;logs/n9_0427_train/exp939_R5A_sq_q050_t003_l025_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp939_R5A_sq_q050_t003_l025_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp939_R5A_sq_q050_t003_l025_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp940,,unknown,pre-radial,,logs/n9_0427_test/exp940_R5A_sq_q045_t003_l025_bs48_r3_test.log;logs/n9_0427_test/exp940_R5A_sq_q045_t003_l025_bs48_r3_test_absrel.log;logs/n9_0427_test/exp940_R5A_sq_q045_t003_l025_bs48_r3_test_rmse.log;logs/n9_0427_test/exp940_R5A_sq_q045_t003_l025_bs48_r3_test_delta1.log;logs/n9_0427_train/exp940_R5A_sq_q045_t003_l025_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp940_R5A_sq_q045_t003_l025_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp940_R5A_sq_q045_t003_l025_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp941,,unknown,pre-radial,,logs/n9_0427_test/exp941_R5A_sq_q050_t005_l050_bs48_r3_test.log;logs/n9_0427_test/exp941_R5A_sq_q050_t005_l050_bs48_r3_test_absrel.log;logs/n9_0427_test/exp941_R5A_sq_q050_t005_l050_bs48_r3_test_delta1.log;logs/n9_0427_train/exp941_R5A_sq_q050_t005_l050_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp941_R5A_sq_q050_t005_l050_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp941_R5A_sq_q050_t005_l050_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp942,,unknown,pre-radial,,logs/n9_0427_test/exp942_R5A_sq_q045_t005_l050_bs48_r3_test.log;logs/n9_0427_test/exp942_R5A_sq_q045_t005_l050_bs48_r3_test_absrel.log;logs/n9_0427_test/exp942_R5A_sq_q045_t005_l050_bs48_r3_test_delta1.log;logs/n9_0427_train/exp942_R5A_sq_q045_t005_l050_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp942_R5A_sq_q045_t005_l050_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp942_R5A_sq_q045_t005_l050_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp943,,unknown,pre-radial,,logs/n9_0427_test/exp943_R5A_sq_q050_t003_l050_bs48_r3_test.log;logs/n9_0427_test/exp943_R5A_sq_q050_t003_l050_bs48_r3_test_absrel.log;logs/n9_0427_test/exp943_R5A_sq_q050_t003_l050_bs48_r3_test_delta1.log;logs/n9_0427_train/exp943_R5A_sq_q050_t003_l050_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp943_R5A_sq_q050_t003_l050_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp943_R5A_sq_q050_t003_l050_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp944,,unknown,pre-radial,,logs/n9_0427_test/exp944_R5B_sh_L2_l002_logd_bs48_r3_test.log;logs/n9_0427_test/exp944_R5B_sh_L2_l002_logd_bs48_r3_test_absrel.log;logs/n9_0427_test/exp944_R5B_sh_L2_l002_logd_bs48_r3_test_delta1.log;logs/n9_0427_train/exp944_R5B_sh_L2_l002_logd_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp944_R5B_sh_L2_l002_logd_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp944_R5B_sh_L2_l002_logd_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp945,,unknown,pre-radial,,logs/n9_0427_test/exp945_R5B_sh_L2_l005_logd_bs48_r3_test.log;logs/n9_0427_test/exp945_R5B_sh_L2_l005_logd_bs48_r3_test_absrel.log;logs/n9_0427_test/exp945_R5B_sh_L2_l005_logd_bs48_r3_test_delta1.log;logs/n9_0427_train/exp945_R5B_sh_L2_l005_logd_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp945_R5B_sh_L2_l005_logd_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp945_R5B_sh_L2_l005_logd_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp946,,unknown,pre-radial,,logs/n9_0427_test/exp946_R5B_sh_L2_l010_logd_bs48_r3_test.log;logs/n9_0427_test/exp946_R5B_sh_L2_l010_logd_bs48_r3_test_rmse.log;logs/n9_0427_test/exp946_R5B_sh_L2_l010_logd_bs48_r3_test_delta1.log;logs/n9_0427_train/exp946_R5B_sh_L2_l010_logd_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp946_R5B_sh_L2_l010_logd_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp946_R5B_sh_L2_l010_logd_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp947,,unknown,pre-radial,,logs/n9_0427_test/exp947_R5B_sh_L3_l002_logd_bs48_r3_test.log;logs/n9_0427_test/exp947_R5B_sh_L3_l002_logd_bs48_r3_test_absrel.log;logs/n9_0427_test/exp947_R5B_sh_L3_l002_logd_bs48_r3_test_delta1.log;logs/n9_0427_train/exp947_R5B_sh_L3_l002_logd_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp947_R5B_sh_L3_l002_logd_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp947_R5B_sh_L3_l002_logd_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp948,,unknown,pre-radial,,logs/n9_0427_test/exp948_R5B_sh_L3_l005_logd_bs48_r3_test.log;logs/n9_0427_test/exp948_R5B_sh_L3_l005_logd_bs48_r3_test_absrel.log;logs/n9_0427_test/exp948_R5B_sh_L3_l005_logd_bs48_r3_test_delta1.log;logs/n9_0427_train/exp948_R5B_sh_L3_l005_logd_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp948_R5B_sh_L3_l005_logd_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp948_R5B_sh_L3_l005_logd_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp949,,unknown,pre-radial,,logs/n9_0427_test/exp949_R5B_sh_L2_l002_lin_bs48_r3_test.log;logs/n9_0427_test/exp949_R5B_sh_L2_l002_lin_bs48_r3_test_rmse.log;logs/n9_0427_test/exp949_R5B_sh_L2_l002_lin_bs48_r3_test_delta1.log;logs/n9_0427_train/exp949_R5B_sh_L2_l002_lin_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp949_R5B_sh_L2_l002_lin_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp949_R5B_sh_L2_l002_lin_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp950,,unknown,pre-radial,,logs/n9_0427_test/exp950_R5C_combo_q050_sh002_bs48_r3_test.log;logs/n9_0427_test/exp950_R5C_combo_q050_sh002_bs48_r3_test_delta1.log;logs/n9_0427_train/exp950_R5C_combo_q050_sh002_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp950_R5C_combo_q050_sh002_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp950_R5C_combo_q050_sh002_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
exp951,,unknown,pre-radial,,logs/n9_0427_test/exp951_R5C_combo_q050_sh005_bs48_r3_test.log;logs/n9_0427_test/exp951_R5C_combo_q050_sh005_bs48_r3_test_rmse.log;logs/n9_0427_test/exp951_R5C_combo_q050_sh005_bs48_r3_test_delta1.log;logs/n9_0427_train/exp951_R5C_combo_q050_sh005_bs48_r3.log,checkpoints/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp951_R5C_combo_q050_sh005_bs48_r3,results/echorange_soundspaces_BS48_Lr0.0001_AdamW_exp951_R5C_combo_q050_sh005_bs48_r3,,97b6668,keep,orphan run dir; not in ledger (conservative keep)
